predicate,count
http://www.wikidata.org/prop/P8362,96
http://www.wikidata.org/prop/P8693,96
http://www.wikidata.org/prop/P7914,96
http://www.wikidata.org/prop/P9074,96
http://www.wikidata.org/prop/P10347,96
http://www.wikidata.org/prop/P10484,96
http://www.wikidata.org/prop/P10721,96
http://www.wikidata.org/prop/P10890,96
http://www.wikidata.org/prop/direct/P3238,95
http://www.wikidata.org/prop/direct/P4771,95
http://www.wikidata.org/prop/direct/P4881,95
http://www.wikidata.org/prop/direct/P5057,95
http://www.wikidata.org/prop/direct/P5691,95
http://www.wikidata.org/prop/direct/P7616,95
http://www.wikidata.org/prop/direct/P7714,95
http://www.wikidata.org/prop/direct/P10574,95
http://www.wikidata.org/prop/direct/P10672,95
http://www.wikidata.org/prop/direct/P8362,95
http://www.wikidata.org/prop/direct/P8932,95
http://www.wikidata.org/prop/statement/P2344,95
http://www.wikidata.org/prop/statement/P3238,95
http://www.wikidata.org/prop/statement/P4771,95
http://www.wikidata.org/prop/statement/P4881,95
http://www.wikidata.org/prop/statement/P5057,95
http://www.wikidata.org/prop/statement/P5691,95
http://www.wikidata.org/prop/statement/P7616,95
http://www.wikidata.org/prop/statement/P7714,95
http://www.wikidata.org/prop/statement/P8932,95
http://www.wikidata.org/prop/qualifier/value/P730,95
http://www.wikidata.org/prop/qualifier/value/P1872,95
http://www.wikidata.org/prop/statement/P10574,95
http://www.wikidata.org/prop/statement/P10672,95
http://www.wikidata.org/prop/qualifier/value-normalized/P4895,95
http://www.wikidata.org/prop/qualifier/P1030,95
http://www.wikidata.org/prop/qualifier/P1620,95
http://www.wikidata.org/prop/qualifier/P1671,95
http://www.wikidata.org/prop/qualifier/P3085,95
http://www.wikidata.org/prop/reference/value/P1317,95
http://www.wikidata.org/prop/reference/P790,95
http://www.wikidata.org/prop/reference/P4772,95
http://www.wikidata.org/prop/reference/P1317,95
http://www.wikidata.org/prop/reference/P1746,95
http://www.wikidata.org/prop/reference/P2868,95
http://www.wikidata.org/prop/reference/P2945,95
http://www.wikidata.org/prop/reference/P8821,95
http://www.wikidata.org/prop/reference/P11076,95
http://www.wikidata.org/prop/P4881,95
http://www.wikidata.org/prop/P5057,95
http://www.wikidata.org/prop/P5691,95
http://www.wikidata.org/prop/P8932,95
http://www.wikidata.org/prop/P4771,95
http://www.wikidata.org/prop/P7616,95
http://www.wikidata.org/prop/P7714,95
http://www.wikidata.org/prop/P10574,95
http://www.wikidata.org/prop/P10672,95
http://www.wikidata.org/prop/direct/P3335,94
http://www.wikidata.org/prop/direct/P3440,94
http://www.wikidata.org/prop/direct/P3732,94
http://www.wikidata.org/prop/direct/P5077,94
http://www.wikidata.org/prop/direct/P5546,94
http://www.wikidata.org/prop/direct/P6901,94
http://www.wikidata.org/prop/direct/P7154,94
http://www.wikidata.org/prop/direct/P7428,94
http://www.wikidata.org/prop/direct/P9365,94
http://www.wikidata.org/prop/direct/P10059,94
http://www.wikidata.org/prop/direct/P9150,94
http://www.wikidata.org/prop/statement/P3440,94
http://www.wikidata.org/prop/statement/P5077,94
http://www.wikidata.org/prop/statement/P5546,94
http://www.wikidata.org/prop/statement/P5948,94
http://www.wikidata.org/prop/statement/P6856,94
http://www.wikidata.org/prop/statement/P6901,94
http://www.wikidata.org/prop/statement/P7154,94
http://www.wikidata.org/prop/statement/P7428,94
http://www.wikidata.org/prop/statement/P9150,94
http://www.wikidata.org/prop/statement/P9365,94
http://www.wikidata.org/prop/statement/P11573,94
http://www.wikidata.org/prop/statement/P10059,94
http://www.wikidata.org/prop/qualifier/P579,94
http://www.wikidata.org/prop/qualifier/P1050,94
http://www.wikidata.org/prop/reference/P1609,94
http://www.wikidata.org/prop/reference/P9044,94
http://www.wikidata.org/prop/reference/P10881,94
http://www.wikidata.org/prop/P5077,94
http://www.wikidata.org/prop/P5546,94
http://www.wikidata.org/prop/P5948,94
http://www.wikidata.org/prop/P6856,94
http://www.wikidata.org/prop/P6901,94
http://www.wikidata.org/prop/P3440,94
http://www.wikidata.org/prop/P7154,94
http://www.wikidata.org/prop/P7428,94
http://www.wikidata.org/prop/P11573,94
http://www.wikidata.org/prop/P9150,94
http://www.wikidata.org/prop/P9365,94
http://www.wikidata.org/prop/P10059,94
http://www.wikidata.org/prop/direct/P2343,93
http://www.wikidata.org/prop/direct/P2344,93
http://www.wikidata.org/prop/direct/P5300,93
http://www.wikidata.org/prop/direct/P5495,93
http://www.wikidata.org/prop/direct/P5717,93
http://www.wikidata.org/prop/direct/P5948,93
http://www.wikidata.org/prop/direct/P6020,93
http://www.wikidata.org/prop/direct/P6353,93
http://www.wikidata.org/prop/direct/P7205,93
http://www.wikidata.org/prop/direct/P7434,93
http://www.wikidata.org/prop/direct/P7802,93
http://www.wikidata.org/prop/direct/P8201,93
http://www.wikidata.org/prop/direct/P10641,93
http://www.wikidata.org/prop/direct/P8964,93
http://www.wikidata.org/prop/statement/value/P6856,93
http://www.wikidata.org/prop/statement/value-normalized/P6856,93
http://www.wikidata.org/prop/statement/P916,93
http://www.wikidata.org/prop/statement/P2343,93
http://www.wikidata.org/prop/statement/P5300,93
http://www.wikidata.org/prop/statement/P5495,93
http://www.wikidata.org/prop/statement/P5717,93
http://www.wikidata.org/prop/statement/P6020,93
http://www.wikidata.org/prop/statement/P7205,93
http://www.wikidata.org/prop/statement/P7434,93
http://www.wikidata.org/prop/statement/P7802,93
http://www.wikidata.org/prop/statement/P8201,93
http://www.wikidata.org/prop/statement/P8964,93
http://www.wikidata.org/prop/statement/P10641,93
http://www.wikidata.org/prop/qualifier/value-normalized/P5447,93
http://www.wikidata.org/prop/qualifier/P740,93
http://www.wikidata.org/prop/reference/P4093,93
http://www.wikidata.org/prop/reference/P6018,93
http://www.wikidata.org/prop/reference/P8747,93
http://www.wikidata.org/prop/reference/P9684,93
http://www.wikidata.org/prop/reference/P9756,93
http://www.wikidata.org/prop/P2343,93
http://www.wikidata.org/prop/P5300,93
http://www.wikidata.org/prop/P5495,93
http://www.wikidata.org/prop/P5717,93
http://www.wikidata.org/prop/P916,93
http://www.wikidata.org/prop/P6020,93
http://www.wikidata.org/prop/P8964,93
http://www.wikidata.org/prop/P8201,93
http://www.wikidata.org/prop/P7205,93
http://www.wikidata.org/prop/P7434,93
http://www.wikidata.org/prop/P7802,93
http://www.wikidata.org/prop/P10641,93
http://www.wikidata.org/prop/direct/P916,92
http://www.wikidata.org/prop/direct/P4103,92
http://www.wikidata.org/prop/direct/P5932,92
http://www.wikidata.org/prop/direct/P6967,92
http://www.wikidata.org/prop/direct/P8801,92
http://www.wikidata.org/prop/direct/P11893,92
http://www.wikidata.org/prop/statement/P5932,92
http://www.wikidata.org/prop/statement/P6967,92
http://www.wikidata.org/prop/statement/P8801,92
http://www.wikidata.org/prop/statement/P11893,92
http://www.wikidata.org/prop/qualifier/P8460,92
http://www.wikidata.org/prop/reference/P4281,92
http://www.wikidata.org/prop/reference/P1825,92
http://www.wikidata.org/prop/reference/P3168,92
http://www.wikidata.org/prop/reference/P5745,92
http://www.wikidata.org/prop/reference/P6804,92
http://www.wikidata.org/prop/reference/P10051,92
http://www.wikidata.org/prop/reference/P10090,92
http://www.wikidata.org/prop/P5932,92
http://www.wikidata.org/prop/P8801,92
http://www.wikidata.org/prop/P6967,92
http://www.wikidata.org/prop/P11893,92
http://www.wikidata.org/prop/reference/P27,91
http://www.wikidata.org/prop/direct/P3070,91
http://www.wikidata.org/prop/direct/P4597,91
http://www.wikidata.org/prop/direct/P5217,91
http://www.wikidata.org/prop/direct/P6190,91
http://www.wikidata.org/prop/direct/P6580,91
http://www.wikidata.org/prop/direct/P8148,91
http://www.wikidata.org/prop/statement/P3070,91
http://www.wikidata.org/prop/direct/P11493,91
http://www.wikidata.org/prop/direct/P11573,91
http://www.wikidata.org/prop/statement/value/P2200,91
http://www.wikidata.org/prop/statement/value/P3070,91
http://www.wikidata.org/prop/statement/value-normalized/P3070,91
http://www.wikidata.org/prop/statement/P2200,91
http://www.wikidata.org/prop/statement/P4597,91
http://www.wikidata.org/prop/statement/P5217,91
http://www.wikidata.org/prop/statement/P6190,91
http://www.wikidata.org/prop/statement/P6580,91
http://www.wikidata.org/prop/statement/P8148,91
http://www.wikidata.org/prop/statement/P11493,91
http://www.wikidata.org/prop/statement/P9982,91
http://www.wikidata.org/prop/qualifier/P487,91
http://www.wikidata.org/prop/qualifier/P2579,91
http://www.wikidata.org/prop/qualifier/P2596,91
http://www.wikidata.org/prop/qualifier/P7081,91
http://www.wikidata.org/prop/reference/P642,91
http://www.wikidata.org/prop/reference/P4062,91
http://www.wikidata.org/prop/reference/P2483,91
http://www.wikidata.org/prop/reference/P9178,91
http://www.wikidata.org/prop/reference/P9423,91
http://www.wikidata.org/prop/P2200,91
http://www.wikidata.org/prop/P5217,91
http://www.wikidata.org/prop/P6190,91
http://www.wikidata.org/prop/P6580,91
http://www.wikidata.org/prop/P3070,91
http://www.wikidata.org/prop/P4597,91
http://www.wikidata.org/prop/P8148,91
http://www.wikidata.org/prop/P11493,91
http://www.wikidata.org/prop/P9982,91
http://www.wikidata.org/prop/P10768,91
http://www.wikidata.org/prop/reference/P20,90
http://www.wikidata.org/prop/direct/P416,90
http://www.wikidata.org/prop/direct/P3570,90
http://www.wikidata.org/prop/direct/P543,90
http://www.wikidata.org/prop/direct/P5272,90
http://www.wikidata.org/prop/direct/P5553,90
http://www.wikidata.org/prop/direct/P8163,90
http://www.wikidata.org/prop/direct/P8218,90
http://www.wikidata.org/prop/direct/P9336,90
http://www.wikidata.org/prop/direct/P9982,90
http://www.wikidata.org/prop/direct/P10373,90
http://www.wikidata.org/prop/direct/P11019,90
http://www.wikidata.org/prop/direct/P11210,90
http://www.wikidata.org/prop/direct/P11220,90
http://www.wikidata.org/prop/statement/value/P10768,90
http://www.wikidata.org/prop/statement/value-normalized/P2200,90
http://www.wikidata.org/prop/statement/P416,90
http://www.wikidata.org/prop/statement/P543,90
http://www.wikidata.org/prop/statement/P3570,90
http://www.wikidata.org/prop/statement/P5272,90
http://www.wikidata.org/prop/statement/P5553,90
http://www.wikidata.org/prop/statement/P8163,90
http://www.wikidata.org/prop/statement/P8218,90
http://www.wikidata.org/prop/statement/P9336,90
http://www.wikidata.org/prop/statement/P10768,90
http://www.wikidata.org/prop/statement/P11019,90
http://www.wikidata.org/prop/statement/P11210,90
http://www.wikidata.org/prop/statement/P11220,90
http://www.wikidata.org/prop/statement/P10373,90
http://www.wikidata.org/prop/qualifier/value-normalized/P4404,90
http://www.wikidata.org/prop/qualifier/P803,90
http://www.wikidata.org/prop/qualifier/P1716,90
http://www.wikidata.org/prop/qualifier/P4404,90
http://www.wikidata.org/prop/qualifier/P2918,90
http://www.wikidata.org/prop/reference/P1899,90
http://www.wikidata.org/prop/reference/P6012,90
http://www.wikidata.org/prop/reference/P6201,90
http://www.wikidata.org/prop/reference/P8523,90
http://www.wikidata.org/prop/reference/P10030,90
http://www.wikidata.org/prop/reference/P11087,90
http://www.wikidata.org/prop/P416,90
http://www.wikidata.org/prop/P5272,90
http://www.wikidata.org/prop/P5553,90
http://www.wikidata.org/prop/P543,90
http://www.wikidata.org/prop/P3570,90
http://www.wikidata.org/prop/P8163,90
http://www.wikidata.org/prop/P8218,90
http://www.wikidata.org/prop/P8379,90
http://www.wikidata.org/prop/P11210,90
http://www.wikidata.org/prop/P11220,90
http://www.wikidata.org/prop/P9336,90
http://www.wikidata.org/prop/P10373,90
http://www.wikidata.org/prop/P11019,90
http://www.wikidata.org/prop/direct/P2200,89
http://www.wikidata.org/prop/direct/P4299,89
http://www.wikidata.org/prop/direct/P4720,89
http://www.wikidata.org/prop/direct/P5222,89
http://www.wikidata.org/prop/direct/P6299,89
http://www.wikidata.org/prop/direct/P6845,89
http://www.wikidata.org/prop/direct/P7733,89
http://www.wikidata.org/prop/direct/P9433,89
http://www.wikidata.org/prop/direct/P10915,89
http://www.wikidata.org/prop/direct/P9309,89
http://www.wikidata.org/prop/direct/P11986,89
http://www.wikidata.org/prop/statement/P1161,89
http://www.wikidata.org/prop/statement/P4299,89
http://www.wikidata.org/prop/statement/P4463,89
http://www.wikidata.org/prop/statement/P4720,89
http://www.wikidata.org/prop/statement/P5222,89
http://www.wikidata.org/prop/statement/P6299,89
http://www.wikidata.org/prop/statement/P6845,89
http://www.wikidata.org/prop/statement/P7733,89
http://www.wikidata.org/prop/statement/P9309,89
http://www.wikidata.org/prop/statement/P9433,89
http://www.wikidata.org/prop/statement/P11986,89
http://www.wikidata.org/prop/statement/P10915,89
http://www.wikidata.org/prop/qualifier/P1382,89
http://www.wikidata.org/prop/reference/P3138,89
http://www.wikidata.org/prop/P5222,89
http://www.wikidata.org/prop/P1161,89
http://www.wikidata.org/prop/P6299,89
http://www.wikidata.org/prop/P6845,89
http://www.wikidata.org/prop/P9024,89
http://www.wikidata.org/prop/P4299,89
http://www.wikidata.org/prop/P4463,89
http://www.wikidata.org/prop/P4720,89
http://www.wikidata.org/prop/P7733,89
http://www.wikidata.org/prop/P11986,89
http://www.wikidata.org/prop/P9309,89
http://www.wikidata.org/prop/P9433,89
http://www.wikidata.org/prop/P10915,89
http://www.wikidata.org/prop/direct/P3358,88
http://www.wikidata.org/prop/direct/P1161,88
http://www.wikidata.org/prop/qualifier/P26,88
http://www.wikidata.org/prop/direct/P4423,88
http://www.wikidata.org/prop/direct/P6856,88
http://www.wikidata.org/prop/direct/P7291,88
http://www.wikidata.org/prop/direct/P7488,88
http://www.wikidata.org/prop/direct/P7781,88
http://www.wikidata.org/prop/direct/P10600,88
http://www.wikidata.org/prop/direct/P10631,88
http://www.wikidata.org/prop/direct/P10960,88
http://www.wikidata.org/prop/direct/P8379,88
http://www.wikidata.org/prop/direct/P8927,88
http://www.wikidata.org/prop/direct/P9096,88
http://www.wikidata.org/prop/statement/P4423,88
http://www.wikidata.org/prop/statement/P7291,88
http://www.wikidata.org/prop/statement/P7488,88
http://www.wikidata.org/prop/statement/P7781,88
http://www.wikidata.org/prop/statement/P8379,88
http://www.wikidata.org/prop/statement/P8927,88
http://www.wikidata.org/prop/statement/P9096,88
http://www.wikidata.org/prop/qualifier/value/P2257,88
http://www.wikidata.org/prop/statement/P10600,88
http://www.wikidata.org/prop/statement/P10631,88
http://www.wikidata.org/prop/statement/P10960,88
http://www.wikidata.org/prop/qualifier/P2257,88
http://www.wikidata.org/prop/qualifier/P8264,88
http://www.wikidata.org/prop/reference/P4903,88
http://www.wikidata.org/prop/reference/P5007,88
http://www.wikidata.org/prop/reference/P3277,88
http://www.wikidata.org/prop/reference/P4682,88
http://www.wikidata.org/prop/reference/P6311,88
http://www.wikidata.org/prop/reference/P6488,88
http://www.wikidata.org/prop/reference/P10484,88
http://www.wikidata.org/prop/P8927,88
http://www.wikidata.org/prop/P4423,88
http://www.wikidata.org/prop/P7291,88
http://www.wikidata.org/prop/P7488,88
http://www.wikidata.org/prop/P7781,88
http://www.wikidata.org/prop/P9096,88
http://www.wikidata.org/prop/P10600,88
http://www.wikidata.org/prop/P10631,88
http://www.wikidata.org/prop/P10960,88
http://www.wikidata.org/prop/direct/P3679,87
http://www.wikidata.org/prop/direct/P1706,87
http://www.wikidata.org/prop/direct/P4180,87
http://www.wikidata.org/prop/direct/P4405,87
http://www.wikidata.org/prop/direct/P4419,87
http://www.wikidata.org/prop/direct/P5615,87
http://www.wikidata.org/prop/direct/P5975,87
http://www.wikidata.org/prop/direct/P7767,87
http://www.wikidata.org/prop/direct/P7927,87
http://www.wikidata.org/prop/direct/P10175,87
http://www.wikidata.org/prop/direct/P10422,87
http://www.wikidata.org/prop/direct/P10572,87
http://www.wikidata.org/prop/direct/P9021,87
http://www.wikidata.org/prop/direct/P9041,87
http://www.wikidata.org/prop/statement/P1706,87
http://www.wikidata.org/prop/statement/P3679,87
http://www.wikidata.org/prop/statement/P4180,87
http://www.wikidata.org/prop/statement/P4405,87
http://www.wikidata.org/prop/statement/P4419,87
http://www.wikidata.org/prop/statement/P5615,87
http://www.wikidata.org/prop/statement/P5975,87
http://www.wikidata.org/prop/statement/P6118,87
http://www.wikidata.org/prop/statement/P7432,87
http://www.wikidata.org/prop/statement/P7767,87
http://www.wikidata.org/prop/statement/P7927,87
http://www.wikidata.org/prop/statement/P9021,87
http://www.wikidata.org/prop/statement/P9041,87
http://www.wikidata.org/prop/statement/P10572,87
http://www.wikidata.org/prop/statement/P10742,87
http://www.wikidata.org/prop/statement/P10175,87
http://www.wikidata.org/prop/statement/P10422,87
http://www.wikidata.org/prop/qualifier/P6568,87
http://www.wikidata.org/prop/reference/value-normalized/P2004,87
http://www.wikidata.org/prop/reference/P4427,87
http://www.wikidata.org/prop/reference/P2004,87
http://www.wikidata.org/prop/reference/P9245,87
http://www.wikidata.org/prop/reference/P9951,87
http://www.wikidata.org/prop/P1706,87
http://www.wikidata.org/prop/P5615,87
http://www.wikidata.org/prop/P5975,87
http://www.wikidata.org/prop/P6118,87
http://www.wikidata.org/prop/P3679,87
http://www.wikidata.org/prop/P9021,87
http://www.wikidata.org/prop/P4160,87
http://www.wikidata.org/prop/P4180,87
http://www.wikidata.org/prop/P4405,87
http://www.wikidata.org/prop/P4419,87
http://www.wikidata.org/prop/P7432,87
http://www.wikidata.org/prop/P7767,87
http://www.wikidata.org/prop/P7927,87
http://www.wikidata.org/prop/P9041,87
http://www.wikidata.org/prop/P10175,87
http://www.wikidata.org/prop/P10422,87
http://www.wikidata.org/prop/P10572,87
http://www.wikidata.org/prop/P10742,87
http://www.wikidata.org/prop/direct/P1703,86
http://www.wikidata.org/prop/qualifier/P213,86
http://www.wikidata.org/prop/direct/P5318,86
http://www.wikidata.org/prop/direct/P6118,86
http://www.wikidata.org/prop/direct/P6357,86
http://www.wikidata.org/prop/direct/P7312,86
http://www.wikidata.org/prop/direct/P10742,86
http://www.wikidata.org/prop/direct/P10850,86
http://www.wikidata.org/prop/direct/P10921,86
http://www.wikidata.org/prop/direct/P8952,86
http://www.wikidata.org/prop/statement/P1703,86
http://www.wikidata.org/prop/statement/P2084,86
http://www.wikidata.org/prop/statement/P4160,86
http://www.wikidata.org/prop/statement/P4763,86
http://www.wikidata.org/prop/statement/P5318,86
http://www.wikidata.org/prop/statement/P6357,86
http://www.wikidata.org/prop/statement/P7312,86
http://www.wikidata.org/prop/statement/P8952,86
http://www.wikidata.org/prop/statement/P10850,86
http://www.wikidata.org/prop/statement/P10921,86
http://www.wikidata.org/prop/qualifier/P2550,86
http://www.wikidata.org/prop/qualifier/P5707,86
http://www.wikidata.org/prop/qualifier/P8822,86
http://www.wikidata.org/prop/reference/P2241,86
http://www.wikidata.org/prop/reference/P5598,86
http://www.wikidata.org/prop/reference/P9392,86
http://www.wikidata.org/prop/reference/P10928,86
http://www.wikidata.org/prop/P1703,86
http://www.wikidata.org/prop/P2084,86
http://www.wikidata.org/prop/P5318,86
http://www.wikidata.org/prop/P6357,86
http://www.wikidata.org/prop/P8952,86
http://www.wikidata.org/prop/P4763,86
http://www.wikidata.org/prop/P7312,86
http://www.wikidata.org/prop/P10850,86
http://www.wikidata.org/prop/P10921,86
http://www.wikidata.org/prop/reference/P131,85
http://www.wikidata.org/prop/direct/P3632,85
http://www.wikidata.org/prop/direct/P1199,85
http://www.wikidata.org/prop/direct/P2084,85
http://www.wikidata.org/prop/direct/P4763,85
http://www.wikidata.org/prop/direct/P5167,85
http://www.wikidata.org/prop/direct/P10453,85
http://www.wikidata.org/prop/direct/P10499,85
http://www.wikidata.org/prop/direct/P10768,85
http://www.wikidata.org/prop/direct/P11233,85
http://www.wikidata.org/prop/direct/P11315,85
http://www.wikidata.org/prop/direct/P11793,85
http://www.wikidata.org/prop/direct-normalized/P7711,85
http://www.wikidata.org/prop/statement/value-normalized/P7711,85
http://www.wikidata.org/prop/statement/P1199,85
http://www.wikidata.org/prop/statement/P3632,85
http://www.wikidata.org/prop/statement/P9024,85
http://www.wikidata.org/prop/statement/P11793,85
http://www.wikidata.org/prop/statement/P11233,85
http://www.wikidata.org/prop/statement/P11315,85
http://www.wikidata.org/prop/statement/P10453,85
http://www.wikidata.org/prop/statement/P10499,85
http://www.wikidata.org/prop/qualifier/P1594,85
http://www.wikidata.org/prop/qualifier/P11578,85
http://www.wikidata.org/prop/reference/P2323,85
http://www.wikidata.org/prop/reference/P6770,85
http://www.wikidata.org/prop/reference/P7208,85
http://www.wikidata.org/prop/reference/P9654,85
http://www.wikidata.org/prop/P1199,85
http://www.wikidata.org/prop/P3632,85
http://www.wikidata.org/prop/P11233,85
http://www.wikidata.org/prop/P11315,85
http://www.wikidata.org/prop/P11793,85
http://www.wikidata.org/prop/P10453,85
http://www.wikidata.org/prop/P10499,85
http://www.wikidata.org/prop/direct/P3770,84
http://www.wikidata.org/prop/direct/P3838,84
http://www.wikidata.org/prop/direct/P10306,84
http://www.wikidata.org/prop/direct/P10374,84
http://www.wikidata.org/prop/direct/P10559,84
http://www.wikidata.org/prop/direct/P10609,84
http://www.wikidata.org/prop/direct/P9024,84
http://www.wikidata.org/prop/direct/P9155,84
http://www.wikidata.org/prop/statement/value/P5348,84
http://www.wikidata.org/prop/statement/value-normalized/P5348,84
http://www.wikidata.org/prop/statement/P3770,84
http://www.wikidata.org/prop/statement/P3838,84
http://www.wikidata.org/prop/statement/P5348,84
http://www.wikidata.org/prop/statement/P9155,84
http://www.wikidata.org/prop/statement/P10559,84
http://www.wikidata.org/prop/statement/P10609,84
http://www.wikidata.org/prop/statement/P10306,84
http://www.wikidata.org/prop/statement/P10374,84
http://www.wikidata.org/prop/qualifier/P6886,84
http://www.wikidata.org/prop/reference/P1375,84
http://www.wikidata.org/prop/reference/P1544,84
http://www.wikidata.org/prop/reference/P6315,84
http://www.wikidata.org/prop/P5348,84
http://www.wikidata.org/prop/P3770,84
http://www.wikidata.org/prop/P3838,84
http://www.wikidata.org/prop/P9155,84
http://www.wikidata.org/prop/P10306,84
http://www.wikidata.org/prop/P10374,84
http://www.wikidata.org/prop/P10559,84
http://www.wikidata.org/prop/P10609,84
http://www.wikidata.org/prop/direct/P3205,83
http://www.wikidata.org/prop/direct/P1137,83
http://www.wikidata.org/prop/direct/P4463,83
http://www.wikidata.org/prop/direct/P4472,83
http://www.wikidata.org/prop/direct/P6057,83
http://www.wikidata.org/prop/direct/P6144,83
http://www.wikidata.org/prop/direct/P10293,83
http://www.wikidata.org/prop/direct/P10539,83
http://www.wikidata.org/prop/direct/P10719,83
http://www.wikidata.org/prop/direct/P11010,83
http://www.wikidata.org/prop/direct/P8625,83
http://www.wikidata.org/prop/statement/P1137,83
http://www.wikidata.org/prop/statement/P3205,83
http://www.wikidata.org/prop/statement/P4472,83
http://www.wikidata.org/prop/statement/P5475,83
http://www.wikidata.org/prop/statement/P6057,83
http://www.wikidata.org/prop/statement/P6144,83
http://www.wikidata.org/prop/statement/P8625,83
http://www.wikidata.org/prop/qualifier/value/P6354,83
http://www.wikidata.org/prop/statement/P10539,83
http://www.wikidata.org/prop/statement/P10719,83
http://www.wikidata.org/prop/statement/P11010,83
http://www.wikidata.org/prop/statement/P10293,83
http://www.wikidata.org/prop/qualifier/value-normalized/P6354,83
http://www.wikidata.org/prop/qualifier/P6354,83
http://www.wikidata.org/prop/reference/P4898,83
http://www.wikidata.org/prop/reference/P4086,83
http://www.wikidata.org/prop/reference/P8870,83
http://www.wikidata.org/prop/P5475,83
http://www.wikidata.org/prop/P1137,83
http://www.wikidata.org/prop/P6057,83
http://www.wikidata.org/prop/P6144,83
http://www.wikidata.org/prop/P3205,83
http://www.wikidata.org/prop/P4472,83
http://www.wikidata.org/prop/P8625,83
http://www.wikidata.org/prop/P10293,83
http://www.wikidata.org/prop/P10539,83
http://www.wikidata.org/prop/P10719,83
http://www.wikidata.org/prop/P11010,83
http://www.wikidata.org/prop/direct/P3552,82
http://www.wikidata.org/prop/direct/P1903,82
http://www.wikidata.org/prop/direct/P5788,82
http://www.wikidata.org/prop/direct/P6407,82
http://www.wikidata.org/prop/direct/P6418,82
http://www.wikidata.org/prop/direct/P6533,82
http://www.wikidata.org/prop/direct/P7441,82
http://www.wikidata.org/prop/direct/P10321,82
http://www.wikidata.org/prop/direct/P10769,82
http://www.wikidata.org/prop/direct/P11001,82
http://www.wikidata.org/prop/direct/P11141,82
http://www.wikidata.org/prop/direct/P8677,82
http://www.wikidata.org/prop/direct/P8741,82
http://www.wikidata.org/prop/direct/P11608,82
http://www.wikidata.org/prop/statement/P1903,82
http://www.wikidata.org/prop/statement/P3552,82
http://www.wikidata.org/prop/statement/P5788,82
http://www.wikidata.org/prop/statement/P6407,82
http://www.wikidata.org/prop/statement/P6418,82
http://www.wikidata.org/prop/statement/P6533,82
http://www.wikidata.org/prop/statement/P7441,82
http://www.wikidata.org/prop/statement/P8677,82
http://www.wikidata.org/prop/statement/P8741,82
http://www.wikidata.org/prop/statement/P11608,82
http://www.wikidata.org/prop/qualifier/value/P2415,82
http://www.wikidata.org/prop/qualifier/value/P2955,82
http://www.wikidata.org/prop/statement/P10769,82
http://www.wikidata.org/prop/statement/P11001,82
http://www.wikidata.org/prop/statement/P10321,82
http://www.wikidata.org/prop/qualifier/P826,82
http://www.wikidata.org/prop/qualifier/P1477,82
http://www.wikidata.org/prop/qualifier/P2415,82
http://www.wikidata.org/prop/qualifier/P2955,82
http://www.wikidata.org/prop/reference/value-normalized/P2409,82
http://www.wikidata.org/prop/reference/P4315,82
http://www.wikidata.org/prop/reference/P2270,82
http://www.wikidata.org/prop/reference/P2409,82
http://www.wikidata.org/prop/reference/P10351,82
http://www.wikidata.org/prop/P1903,82
http://www.wikidata.org/prop/P5788,82
http://www.wikidata.org/prop/P6407,82
http://www.wikidata.org/prop/P6418,82
http://www.wikidata.org/prop/P6533,82
http://www.wikidata.org/prop/P3552,82
http://www.wikidata.org/prop/P8741,82
http://www.wikidata.org/prop/P8677,82
http://www.wikidata.org/prop/P7441,82
http://www.wikidata.org/prop/P11608,82
http://www.wikidata.org/prop/P10321,82
http://www.wikidata.org/prop/P10769,82
http://www.wikidata.org/prop/P11001,82
http://www.wikidata.org/prop/reference/P180,81
http://www.wikidata.org/prop/direct/P3705,81
http://www.wikidata.org/prop/direct/P4385,81
http://www.wikidata.org/prop/direct/P4453,81
http://www.wikidata.org/prop/direct/P4507,81
http://www.wikidata.org/prop/direct/P5235,81
http://www.wikidata.org/prop/direct/P5444,81
http://www.wikidata.org/prop/direct/P6703,81
http://www.wikidata.org/prop/direct/P7057,81
http://www.wikidata.org/prop/direct/P8000,81
http://www.wikidata.org/prop/direct/P9367,81
http://www.wikidata.org/prop/direct/P9922,81
http://www.wikidata.org/prop/direct/P10238,81
http://www.wikidata.org/prop/direct/P11187,81
http://www.wikidata.org/prop/statement/P3001,81
http://www.wikidata.org/prop/direct-normalized/P6703,81
http://www.wikidata.org/prop/statement/value/P3001,81
http://www.wikidata.org/prop/statement/value-normalized/P6703,81
http://www.wikidata.org/prop/statement/P3705,81
http://www.wikidata.org/prop/statement/P4385,81
http://www.wikidata.org/prop/statement/P4453,81
http://www.wikidata.org/prop/statement/P4507,81
http://www.wikidata.org/prop/statement/P5235,81
http://www.wikidata.org/prop/statement/P5444,81
http://www.wikidata.org/prop/statement/P6703,81
http://www.wikidata.org/prop/statement/P7057,81
http://www.wikidata.org/prop/statement/P8000,81
http://www.wikidata.org/prop/statement/P9367,81
http://www.wikidata.org/prop/statement/P11187,81
http://www.wikidata.org/prop/statement/P9922,81
http://www.wikidata.org/prop/statement/P10238,81
http://www.wikidata.org/prop/reference/P865,81
http://www.wikidata.org/prop/reference/P3837,81
http://www.wikidata.org/prop/reference/P2943,81
http://www.wikidata.org/prop/reference/P5644,81
http://www.wikidata.org/prop/reference/P6421,81
http://www.wikidata.org/prop/P5235,81
